Kombinace příznaků,Délka úseku,Accuracy,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(1, 0, 1, 0, 0)",9,0.881904761904762,0.8901376005692374,0.857555807820443,1.0,0.9158978027965603,0.949486346288233,0.794427283940235,1.0,0.8383333333333333,0.9324999999999999,1.0
"(1, 0, 1, 0, 1)",9,0.8228571428571427,0.8583792713541237,0.6895817988039779,1.0,0.8493203567193672,0.8659401044503273,0.6519651116690894,1.0,0.8683333333333334,0.7325,1.0
"(1, 0, 1, 1, 0)",9,0.5619047619047619,0.7012987012987013,0.0,1.0,0.5670995670995671,0.574468085106383,0.0,1.0,0.9,0.0,1.0
"(1, 0, 1, 1, 1)",9,0.5619047619047619,0.7012987012987013,0.0,1.0,0.5670995670995671,0.574468085106383,0.0,1.0,0.9,0.0,1.0
"(1, 1, 0, 0, 0)",9,0.8400000000000001,0.8484989333845607,0.8112833775065471,1.0,0.8865941036303694,0.9239827788966156,0.7374215245538775,1.0,0.785,0.9025000000000001,1.0
"(1, 1, 0, 0, 1)",9,0.836190476190476,0.8430534184981768,0.80938249291899,1.0,0.8841453038057223,0.9307517589676376,0.7283977850002452,1.0,0.7716666666666667,0.9125,1.0
"(1, 1, 0, 1, 0)",9,0.5619047619047619,0.7012987012987013,0.0,1.0,0.5670995670995671,0.574468085106383,0.0,1.0,0.9,0.0,1.0
"(1, 1, 0, 1, 1)",9,0.5609523809523809,0.70045264182072,0.0,1.0,0.5668175472735733,0.5740129707589032,0.0,1.0,0.8983333333333334,0.0,1.0
"(1, 1, 1, 0, 0)",9,0.8752380952380954,0.8838607967811507,0.8497087970494223,1.0,0.911189864610191,0.9434256517497361,0.7861122701908625,1.0,0.8316666666666667,0.925,1.0
"(1, 1, 1, 0, 1)",9,0.5619047619047619,0.7012932251855751,0.0,1.0,0.567097741728525,0.574463269081542,0.0,1.0,0.9,0.0,1.0
"(1, 1, 1, 1, 0)",9,0.5619047619047619,0.7012987012987013,0.0,1.0,0.5670995670995671,0.574468085106383,0.0,1.0,0.9,0.0,1.0
"(1, 1, 1, 1, 1)",9,0.5619047619047619,0.7012987012987013,0.0,1.0,0.5670995670995671,0.574468085106383,0.0,1.0,0.9,0.0,1.0
"(0, 0, 0, 0, 1)",10,0.8961904761904762,0.9062281892254982,0.8697834626518475,1.0,0.9253372172924486,0.936344967962615,0.8335562239120291,1.0,0.8783333333333333,0.9099999999999999,1.0
"(0, 0, 0, 1, 0)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(0, 0, 0, 1, 1)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(0, 0, 1, 0, 0)",10,0.880952380952381,0.8884007947537359,0.857836294336316,1.0,0.9154123630300173,0.9562539042911785,0.7876760996318316,1.0,0.8299999999999998,0.9425000000000001,1.0
"(0, 0, 1, 0, 1)",10,0.8114285714285714,0.8464945586049586,0.6804193829206868,1.0,0.8423046471752151,0.8691010643664427,0.63016464237073,1.0,0.8433333333333334,0.74,1.0
"(0, 0, 1, 1, 0)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(0, 0, 1, 1, 1)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(0, 1, 0, 0, 0)",10,0.8438095238095238,0.8526270972680097,0.8149494645341712,1.0,0.8891921872673937,0.9246002531633488,0.7435401243462963,1.0,0.7916666666666666,0.9025000000000001,1.0
"(0, 1, 0, 0, 1)",10,0.837142857142857,0.8436956352719951,0.8107870822023809,1.0,0.8848275724914586,0.9328385468866058,0.7294369071035873,1.0,0.7716666666666667,0.915,1.0
"(0, 1, 0, 1, 0)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(0, 1, 0, 1, 1)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(0, 1, 1, 0, 0)",10,0.8704761904761904,0.8782344110924674,0.8459030353828695,1.0,0.9080458154917789,0.9481268556719925,0.7744787157287157,1.0,0.8183333333333334,0.9324999999999999,1.0
"(0, 1, 1, 0, 1)",10,0.6171428571428571,0.731639670360898,0.16941176470588235,1.0,0.6336838116889267,0.6413685239491691,0.16,1.0,0.8766666666666666,0.18,1.0
"(0, 1, 1, 1, 0)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(0, 1, 1, 1, 1)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(1, 0, 0, 0, 0)",10,0.8914285714285715,0.9019297418220956,0.8638133027268017,1.0,0.9219143481829658,0.9309189174706416,0.828801326225179,1.0,0.875,0.9025000000000001,1.0
"(1, 0, 0, 0, 1)",10,0.8952380952380953,0.9054364177292721,0.8684575430624548,1.0,0.924631320263909,0.9346540703646378,0.8332166209862193,1.0,0.8783333333333333,0.9075000000000001,1.0
"(1, 0, 0, 1, 0)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(1, 0, 0, 1, 1)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(1, 0, 1, 0, 0)",10,0.8752380952380954,0.8828087450937909,0.8514157470840231,1.0,0.9114081640592714,0.9520771294192197,0.7802685555321784,1.0,0.8233333333333335,0.9375,1.0
"(1, 0, 1, 0, 1)",10,0.677142857142857,0.7653237014103886,0.33433887043189364,1.0,0.6998875239474274,0.7137344256699095,0.31027459954233405,1.0,0.86,0.3625,1.0
"(1, 0, 1, 1, 0)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(1, 0, 1, 1, 1)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(1, 1, 0, 0, 0)",10,0.8419047619047619,0.8506173654112498,0.813066039289209,1.0,0.8878944682334862,0.92426849318233,0.7402842696519167,1.0,0.7883333333333333,0.9025000000000001,1.0
"(1, 1, 0, 0, 1)",10,0.8419047619047619,0.8491017738667294,0.8151839569927242,1.0,0.8880952436198178,0.9333014057556616,0.736153518400163,1.0,0.78,0.915,1.0
"(1, 1, 0, 1, 0)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(1, 1, 0, 1, 1)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(1, 1, 1, 0, 0)",10,0.8704761904761904,0.8784191163076537,0.8455790656960097,1.0,0.9079993940012212,0.9465060195642719,0.7758200195236713,1.0,0.8200000000000001,0.9299999999999999,1.0
"(1, 1, 1, 0, 1)",10,0.6114285714285714,0.7256769374416434,0.16363636363636364,1.0,0.6297711003593356,0.6405293631100083,0.15,1.0,0.8666666666666666,0.18,1.0
"(1, 1, 1, 1, 0)",10,0.6142857142857143,0.7284705882352941,0.16685714285714287,1.0,0.6317759103641457,0.6425806451612903,0.15368421052631578,1.0,0.8699999999999999,0.1825,1.0
"(1, 1, 1, 1, 1)",10,0.5523809523809524,0.6928104575163399,0.0,1.0,0.5642701525054467,0.5698924731182796,0.0,1.0,0.8833333333333332,0.0,1.0
"(0, 0, 0, 0, 1)",11,0.8933333333333333,0.9030350145853742,0.8673325192791062,1.0,0.9234558446214935,0.9392218527791512,0.8251139379896264,1.0,0.8699999999999999,0.915,1.0
"(0, 0, 0, 1, 0)",11,0.6723809523809523,0.7611784897025171,0.33524064171122997,1.0,0.6988063771379156,0.7112283368805107,0.31194444444444447,1.0,0.8516666666666666,0.3625,1.0
"(0, 0, 0, 1, 1)",11,0.5428571428571428,0.6842105263157895,0.0,1.0,0.5614035087719298,0.5652173913043478,0.0,1.0,0.8666666666666668,0.0,1.0
"(0, 0, 1, 0, 0)",11,0.8733333333333334,0.8801978826127433,0.8504667041993272,1.0,0.9102215289373567,0.9571463146314632,0.7734554238032499,1.0,0.8150000000000001,0.945,1.0
"(0, 0, 1, 0, 1)",11,0.8066666666666666,0.8417804203180648,0.6775489510269992,1.0,0.8397764571150212,0.8677427675803759,0.6252218506087163,1.0,0.835,0.74,1.0
"(0, 0, 1, 1, 0)",11,0.6714285714285714,0.7604180906812485,0.3338622915545993,1.0,0.6980934607452827,0.7095739552261291,0.3114700374531835,1.0,0.8516666666666666,0.36,1.0
"(0, 0, 1, 1, 1)",11,0.5428571428571428,0.6842105263157895,0.0,1.0,0.5614035087719298,0.5652173913043478,0.0,1.0,0.8666666666666668,0.0,1.0
"(0, 1, 0, 0, 0)",11,0.8419047619047619,0.8503636391690218,0.8134540697121594,1.0,0.8879392362937273,0.9259971172675432,0.7392667588229309,1.0,0.7866666666666666,0.905,1.0
"(0, 1, 0, 0, 1)",11,0.8428571428571429,0.8505013207003316,0.8156341614678823,1.0,0.8887118273894046,0.9315760212949039,0.7383543851614304,1.0,0.7833333333333333,0.9125,1.0
"(0, 1, 0, 1, 0)",11,0.5428571428571428,0.6842105263157895,0.0,1.0,0.5614035087719298,0.5652173913043478,0.0,1.0,0.8666666666666668,0.0,1.0
"(0, 1, 0, 1, 1)",11,0.5428571428571428,0.6842105263157895,0.0,1.0,0.5614035087719298,0.5652173913043478,0.0,1.0,0.8666666666666668,0.0,1.0
"(0, 1, 1, 0, 0)",11,0.8561904761904762,0.8631839308087136,0.8314479098294127,1.0,0.8982106135460421,0.9446301735647531,0.7521265022137887,1.0,0.7949999999999999,0.9299999999999999,1.0
"(0, 1, 1, 0, 1)",11,0.6076190476190476,0.722680573029309,0.16647398843930636,1.0,0.6297181871562051,0.6376906772680847,0.15483870967741936,1.0,0.86,0.18,1.0
"(0, 1, 1, 1, 0)",11,0.5466666666666666,0.6876561380951575,0.0,1.0,0.5625520460317192,0.567092478172422,0.0,1.0,0.8733333333333334,0.0,1.0
"(0, 1, 1, 1, 1)",11,0.5428571428571428,0.6842105263157895,0.0,1.0,0.5614035087719298,0.5652173913043478,0.0,1.0,0.8666666666666668,0.0,1.0
"(1, 0, 0, 0, 0)",11,0.8933333333333333,0.9040228814915535,0.8654785454780173,1.0,0.9231671423231903,0.9297302980211526,0.8339874905785608,1.0,0.8800000000000001,0.9,1.0
"(1, 0, 0, 0, 1)",11,0.8933333333333333,0.9034317339480452,0.8666212979303397,1.0,0.9233510106261283,0.9360386976931838,0.8277017036129122,1.0,0.8733333333333333,0.9099999999999999,1.0
"(1, 0, 0, 1, 0)",11,0.5428571428571428,0.6842105263157895,0.0,1.0,0.5614035087719298,0.5652173913043478,0.0,1.0,0.8666666666666668,0.0,1.0
"(1, 0, 0, 1, 1)",11,0.5428571428571428,0.6842105263157895,0.0,1.0,0.5614035087719298,0.5652173913043478,0.0,1.0,0.8666666666666668,0.0,1.0
"(1, 0, 1, 0, 0)",11,0.8723809523809525,0.8800431162625927,0.8481653285756765,1.0,0.9094028149460897,0.9499811169502094,0.7764311770703523,1.0,0.8200000000000001,0.9349999999999999,1.0
"(1, 0, 1, 0, 1)",11,0.6666666666666666,0.7552386309999145,0.3305838799766188,1.0,0.6952741703255112,0.7098848758733314,0.3039280228220321,1.0,0.8416666666666668,0.3625,1.0
"(1, 0, 1, 1, 0)",11,0.6733333333333333,0.761858702366097,0.33199096225412017,1.0,0.697949888206739,0.7110302217212545,0.3081272893772894,1.0,0.8550000000000001,0.36,1.0
"(1, 0, 1, 1, 1)",11,0.5428571428571428,0.6842105263157895,0.0,1.0,0.5614035087719298,0.5652173913043478,0.0,1.0,0.8666666666666668,0.0,1.0
"(1, 1, 0, 0, 0)",11,0.8400000000000001,0.8484989333845607,0.8112833775065471,1.0,0.8865941036303694,0.9239827788966156,0.7374215245538775,1.0,0.785,0.9025000000000001,1.0
"(1, 1, 0, 0, 1)",11,0.8447619047619048,0.8526520873572689,0.8173967505152054,1.0,0.8900162792908249,0.9317758467023172,0.7410375315396532,1.0,0.7866666666666666,0.9125,1.0
"(1, 1, 0, 1, 0)",11,0.5428571428571428,0.6842105263157895,0.0,1.0,0.5614035087719298,0.5652173913043478,0.0,1.0,0.8666666666666668,0.0,1.0
"(1, 1, 0, 1, 1)",11,0.5428571428571428,0.6842105263157895,0.0,1.0,0.5614035087719298,0.5652173913043478,0.0,1.0,0.8666666666666668,0.0,1.0
"(1, 1, 1, 0, 0)",11,0.8590476190476191,0.8667577562206124,0.8334565734206949,1.0,0.9000714432137691,0.9416819321061153,0.7588947000711707,1.0,0.8033333333333333,0.925,1.0
"(1, 1, 1, 0, 1)",11,0.5438095238095237,0.6850733390854185,0.0,1.0,0.5616911130284727,0.5656874265569917,0.0,1.0,0.8683333333333334,0.0,1.0
"(1, 1, 1, 1, 0)",11,0.5495238095238095,0.6902389371048966,0.0,1.0,0.5634129790349655,0.5684975297878523,0.0,1.0,0.8783333333333333,0.0,1.0
"(1, 1, 1, 1, 1)",11,0.6047619047619047,0.7198128654970761,0.16457142857142856,1.0,0.6281280980228348,0.636935817805383,0.15157894736842106,1.0,0.8550000000000001,0.18,1.0
"(0, 0, 0, 0, 1)",12,0.8952380952380953,0.9049894193485255,0.8693065119515861,1.0,0.9247653104333706,0.9394439377956717,0.828541313441286,1.0,0.8733333333333333,0.915,1.0
"(0, 0, 0, 1, 0)",12,0.8590476190476191,0.8656318633847156,0.8351632227199908,1.0,0.9002650287015687,0.9507341742471024,0.7534519004082572,1.0,0.7949999999999999,0.9375,1.0
"(0, 0, 0, 1, 1)",12,0.5333333333333333,0.6754966887417219,0.0,1.0,0.5584988962472406,0.5604395604395604,0.0,1.0,0.85,0.0,1.0
"(0, 0, 1, 0, 0)",12,0.8666666666666666,0.8741600380513885,0.8421143928677932,1.0,0.9054248103063941,0.947792217804553,0.768261004806781,1.0,0.8116666666666668,0.9324999999999999,1.0
"(0, 0, 1, 0, 1)",12,0.7304761904761905,0.7921992022549247,0.5016050745816285,1.0,0.7646014256121844,0.7895362786379827,0.4577774851876235,1.0,0.825,0.5549999999999999,1.0
"(0, 0, 1, 1, 0)",12,0.8619047619047618,0.8696817720816867,0.8364757219010167,1.0,0.9020524979942344,0.9439521887250735,0.7621787869897056,1.0,0.8066666666666666,0.9275,1.0
"(0, 0, 1, 1, 1)",12,0.5333333333333333,0.6754966887417219,0.0,1.0,0.5584988962472406,0.5604395604395604,0.0,1.0,0.85,0.0,1.0
"(0, 1, 0, 0, 0)",12,0.8428571428571429,0.8516322235258414,0.8140000321296302,1.0,0.8885440852184907,0.9244167669248167,0.7418551426613147,1.0,0.79,0.9025000000000001,1.0
"(0, 1, 0, 0, 1)",12,0.8352380952380953,0.8407684359711795,0.8105014286520505,1.0,0.8837566215410767,0.9388280648027851,0.7215956301285573,1.0,0.7616666666666666,0.925,1.0
"(0, 1, 0, 1, 0)",12,0.7942857142857143,0.8278195196937066,0.6676483544092363,1.0,0.8318226247009811,0.8729302938716247,0.6019317512586526,1.0,0.8066666666666666,0.75,1.0
"(0, 1, 0, 1, 1)",12,0.5333333333333333,0.6754966887417219,0.0,1.0,0.5584988962472406,0.5604395604395604,0.0,1.0,0.85,0.0,1.0
"(0, 1, 1, 0, 0)",12,0.8752380952380954,0.8852567783094099,0.8472644882543798,1.0,0.9108404221879299,0.9320686099633468,0.7950782558468404,1.0,0.8433333333333334,0.9075000000000001,1.0
"(0, 1, 1, 0, 1)",12,0.6647619047619047,0.7540729394971015,0.3319912298186167,1.0,0.6953547231052395,0.7066965195360743,0.3080301990391215,1.0,0.8399999999999999,0.36,1.0
"(0, 1, 1, 1, 0)",12,0.7971428571428572,0.8317188088116898,0.6679611486616706,1.0,0.8332266524911202,0.8668545299542743,0.6092734334657954,1.0,0.8183333333333334,0.74,1.0
"(0, 1, 1, 1, 1)",12,0.5333333333333333,0.6754966887417219,0.0,1.0,0.5584988962472406,0.5604395604395604,0.0,1.0,0.85,0.0,1.0
"(1, 0, 0, 0, 0)",12,0.8942857142857144,0.9049639693891631,0.8665227501421315,1.0,0.9238289065104315,0.9298121981030526,0.8358601497545907,1.0,0.8816666666666666,0.9,1.0
"(1, 0, 0, 0, 1)",12,0.8933333333333333,0.9030681110810498,0.8672840836339712,1.0,0.9234507315716737,0.9392279503319777,0.8249518740580019,1.0,0.8699999999999999,0.915,1.0
"(1, 0, 0, 1, 0)",12,0.7923809523809524,0.8265817303154199,0.664507122442286,1.0,0.8303629509192353,0.8677755277640321,0.6018337397268642,1.0,0.8083333333333333,0.7424999999999999,1.0
"(1, 0, 0, 1, 1)",12,0.5333333333333333,0.6754966887417219,0.0,1.0,0.5584988962472406,0.5604395604395604,0.0,1.0,0.85,0.0,1.0
"(1, 0, 1, 0, 0)",12,0.8704761904761904,0.8781888763410504,0.8459566250742722,1.0,0.908048500471774,0.9481188811188812,0.7746388888888889,1.0,0.8183333333333334,0.9324999999999999,1.0
"(1, 0, 1, 0, 1)",12,0.660952380952381,0.7497193036496814,0.3287099467026263,1.0,0.692809750117436,0.707694998858526,0.30077369439071566,1.0,0.8316666666666667,0.3625,1.0
"(1, 0, 1, 1, 0)",12,0.858095238095238,0.8659059499362256,0.8322427805538668,1.0,0.899382910163364,0.9419250741048201,0.7568569610493231,1.0,0.8016666666666665,0.925,1.0
"(1, 0, 1, 1, 1)",12,0.5333333333333333,0.6754966887417219,0.0,1.0,0.5584988962472406,0.5604395604395604,0.0,1.0,0.85,0.0,1.0
"(1, 1, 0, 0, 0)",12,0.8400000000000001,0.8484989333845607,0.8112833775065471,1.0,0.8865941036303694,0.9239827788966156,0.7374215245538775,1.0,0.785,0.9025000000000001,1.0
"(1, 1, 0, 0, 1)",12,0.8400000000000001,0.8465296051411059,0.8141348371137479,1.0,0.8868881474182846,0.9364647766323024,0.731133930794125,1.0,0.7733333333333333,0.9199999999999999,1.0
"(1, 1, 0, 1, 0)",12,0.7266666666666667,0.7888097133027729,0.49675898825312065,1.0,0.7618562338519645,0.7838826772140692,0.45484256943884277,1.0,0.8233333333333333,0.5475,1.0
"(1, 1, 0, 1, 1)",12,0.5333333333333333,0.6754966887417219,0.0,1.0,0.5584988962472406,0.5604395604395604,0.0,1.0,0.85,0.0,1.0
"(1, 1, 1, 0, 0)",12,0.8666666666666666,0.8757294120328435,0.8396213973485496,1.0,0.9051169364604645,0.935700779471869,0.7761384480074819,1.0,0.8233333333333333,0.915,1.0
"(1, 1, 1, 0, 1)",12,0.6,0.7147038758364775,0.16574585635359115,1.0,0.6268165773966896,0.6396865983466127,0.1485148514851485,1.0,0.8416666666666666,0.1875,1.0
"(1, 1, 1, 1, 0)",12,0.7942857142857143,0.8289923990907863,0.6646450151907383,1.0,0.8312124714271748,0.8648695424646995,0.6053418095341716,1.0,0.8150000000000001,0.7375,1.0
"(1, 1, 1, 1, 1)",12,0.5361904761904761,0.678113715867927,0.0,1.0,0.5593712386226424,0.5618755205355347,0.0,1.0,0.8550000000000001,0.0,1.0
"(0, 0, 0, 0, 1)",13,0.8923809523809524,0.9021270231834402,0.8662398789698571,1.0,0.9227889673844324,0.9391460502500777,0.823079214881972,1.0,0.8683333333333334,0.915,1.0
"(0, 0, 0, 1, 0)",13,0.8485714285714285,0.8547186451881249,0.8243083804395279,1.0,0.893009008542551,0.945870899634949,0.738993757952849,1.0,0.78,0.9324999999999999,1.0
"(0, 0, 0, 1, 1)",13,0.5238095238095238,0.5904761904761904,0.12307692307692308,1.0,0.571184371184371,0.6444444444444445,0.08888888888888888,1.0,0.7000000000000001,0.2,1.0
"(0, 0, 1, 0, 0)",13,0.8714285714285713,0.8788398856045916,0.8474591306606778,1.0,0.9087663387550897,0.9497590553234116,0.7755550448303257,1.0,0.8183333333333334,0.9349999999999999,1.0
"(0, 0, 1, 0, 1)",13,0.7885714285714286,0.748098771383763,0.7863161744029673,1.0,0.84480498192891,0.9545397805086632,0.6880777156014373,1.0,0.6683333333333333,0.9425000000000001,1.0
"(0, 0, 1, 1, 0)",13,0.8514285714285714,0.8575952138645466,0.8274615521569562,1.0,0.8950189220071676,0.947816317416833,0.7423644282837545,1.0,0.7833333333333333,0.9349999999999999,1.0
"(0, 0, 1, 1, 1)",13,0.5238095238095238,0.43809523809523804,0.36923076923076925,1.0,0.6024420024420023,0.8222222222222222,0.26666666666666666,1.0,0.4333333333333333,0.6,1.0
"(0, 1, 0, 0, 0)",13,0.8419047619047619,0.8503636391690218,0.8134540697121594,1.0,0.8879392362937273,0.9259971172675432,0.7392667588229309,1.0,0.7866666666666666,0.905,1.0
"(0, 1, 0, 0, 1)",13,0.8361904761904763,0.8418551562493798,0.8113732682335677,1.0,0.8844094748276492,0.9389400468856518,0.7229433390234361,1.0,0.7633333333333333,0.925,1.0
"(0, 1, 0, 1, 0)",13,0.8495238095238096,0.8549458830751424,0.8263867025459831,1.0,0.8937775285403753,0.9515329189156926,0.7377208923988935,1.0,0.7766666666666666,0.9400000000000001,1.0
"(0, 1, 0, 1, 1)",13,0.5238095238095238,0.5142857142857142,0.24615384615384617,1.0,0.5868131868131867,0.7333333333333332,0.17777777777777776,1.0,0.5666666666666667,0.4,1.0
"(0, 1, 1, 0, 0)",13,0.8714285714285716,0.8816358854222301,0.8428236855598253,1.0,0.9081531903273519,0.9300672515437547,0.7890946040473793,1.0,0.8383333333333333,0.905,1.0
"(0, 1, 1, 0, 1)",13,0.8038095238095238,0.8405919861885411,0.6762021372812448,1.0,0.8389313744899287,0.8543650734462875,0.636048423101977,1.0,0.8416666666666666,0.7225,1.0
"(0, 1, 1, 1, 0)",13,0.8495238095238096,0.8563070460489814,0.8244229772859274,1.0,0.8935766744449698,0.9424152805452077,0.7423247826704283,1.0,0.7849999999999999,0.9275,1.0
"(0, 1, 1, 1, 1)",13,0.5238095238095238,0.5904761904761904,0.12307692307692308,1.0,0.571184371184371,0.6444444444444445,0.08888888888888888,1.0,0.7000000000000001,0.2,1.0
"(1, 0, 0, 0, 0)",13,0.8914285714285715,0.9023378532483688,0.8630318876402556,1.0,0.9217899136295415,0.927965496622484,0.8315079667407295,1.0,0.8783333333333333,0.8975,1.0
"(1, 0, 0, 0, 1)",13,0.8923809523809524,0.9021270231834402,0.8662398789698571,1.0,0.9227889673844324,0.9391460502500777,0.823079214881972,1.0,0.8683333333333334,0.915,1.0
"(1, 0, 0, 1, 0)",13,0.8447619047619048,0.8504879196521198,0.8206722705535595,1.0,0.8903867300685597,0.9455989558468378,0.733333553210584,1.0,0.7733333333333333,0.9324999999999999,1.0
"(1, 0, 0, 1, 1)",13,0.5238095238095238,0.5904761904761904,0.12307692307692308,1.0,0.5711843711843712,0.6444444444444445,0.08888888888888888,1.0,0.7,0.2,1.0
"(1, 0, 1, 0, 0)",13,0.8733333333333333,0.8818827407131161,0.8477742165353469,1.0,0.9098856524161543,0.9431124133239905,0.782708714142965,1.0,0.8283333333333334,0.925,1.0
"(1, 0, 1, 0, 1)",13,0.5933333333333334,0.7094405080410431,0.16781609195402297,1.0,0.6257521999983553,0.6317279961082735,0.15531914893617021,1.0,0.8333333333333334,0.1825,1.0
"(1, 0, 1, 1, 0)",13,0.8466666666666667,0.8531688934440783,0.8216695611678506,1.0,0.8916128182039763,0.9421678578235181,0.737963296656998,1.0,0.78,0.9275,1.0
"(1, 0, 1, 1, 1)",13,0.5238095238095238,0.43809523809523804,0.36923076923076925,1.0,0.6024420024420023,0.8222222222222222,0.26666666666666666,1.0,0.4333333333333333,0.6,1.0
"(1, 1, 0, 0, 0)",13,0.8447619047619048,0.8542834349057056,0.8149713096860994,1.0,0.8897515815306016,0.9212673896182844,0.746660977910978,1.0,0.7966666666666666,0.8975,1.0
"(1, 1, 0, 0, 1)",13,0.8342857142857142,0.8394297152762557,0.8100482006053935,1.0,0.883159305293883,0.9403086486317405,0.7191926189226797,1.0,0.7583333333333333,0.9275,1.0
"(1, 1, 0, 1, 0)",13,0.8428571428571429,0.8486856038862947,0.8184524833553001,1.0,0.8890460290805315,0.9434994859845647,0.7312386512758875,1.0,0.7716666666666667,0.9299999999999999,1.0
"(1, 1, 0, 1, 1)",13,0.5238095238095238,0.5142857142857142,0.24615384615384617,1.0,0.5868131868131867,0.7333333333333334,0.17777777777777776,1.0,0.5666666666666667,0.4,1.0
"(1, 1, 1, 0, 0)",13,0.8714285714285716,0.8808161582230216,0.8442508999949709,1.0,0.9083556860726641,0.934462087649535,0.7859241574624681,1.0,0.8333333333333334,0.9125,1.0
"(1, 1, 1, 0, 1)",13,0.6619047619047619,0.5993738368910783,0.5821538461538462,1.0,0.727175894348308,0.8815873015873017,0.49299308878256254,1.0,0.5683333333333334,0.76,1.0
"(1, 1, 1, 1, 0)",13,0.8476190476190476,0.8539319219593192,0.8230225989346817,1.0,0.8923181736313335,0.9439108946608947,0.738478414238185,1.0,0.78,0.93,1.0
"(1, 1, 1, 1, 1)",13,0.5247619047619048,0.591362126245847,0.12307692307692308,1.0,0.5714796831075899,0.6449355432780847,0.08888888888888888,1.0,0.7016666666666668,0.2,1.0
"(0, 0, 0, 0, 1)",14,0.8942857142857144,0.9037544287585316,0.868839722452952,1.0,0.924198050403828,0.9424750510482873,0.8234432234432234,1.0,0.8683333333333334,0.9199999999999999,1.0
"(0, 0, 0, 1, 0)",14,0.8400000000000001,0.845312192134112,0.8160960365274225,1.0,0.8871360762205116,0.9449374345681072,0.7257890042590222,1.0,0.7649999999999999,0.9324999999999999,1.0
"(0, 0, 0, 1, 1)",14,0.5333333333333333,0.30985915492957744,0.6201550387596899,1.0,0.6433380645630892,1.0,0.44943820224719105,1.0,0.18333333333333332,1.0,1.0
"(0, 0, 1, 0, 0)",14,0.8761904761904763,0.8855393327347374,0.8495128263607539,1.0,0.9116840530318304,0.9366131288991882,0.7930969782333885,1.0,0.8400000000000001,0.9149999999999998,1.0
"(0, 0, 1, 0, 1)",14,0.8276190476190477,0.7897371098109089,0.824227127560461,1.0,0.8713214124571232,0.9461098536688072,0.7697161126586918,1.0,0.7499999999999999,0.9225,1.0
"(0, 0, 1, 1, 0)",14,0.8428571428571429,0.8481938037523605,0.8192307526523518,1.0,0.8891415188015708,0.9469565004887585,0.7291713917617498,1.0,0.7683333333333333,0.9349999999999999,1.0
"(0, 0, 1, 1, 1)",14,0.5333333333333333,0.30985915492957744,0.6201550387596899,1.0,0.6433380645630892,1.0,0.44943820224719105,1.0,0.18333333333333332,1.0,1.0
"(0, 1, 0, 0, 0)",14,0.8447619047619048,0.85369250123368,0.8158381932917523,1.0,0.8898435648418108,0.9247264892247836,0.7449488431736331,1.0,0.7933333333333332,0.9025000000000001,1.0
"(0, 1, 0, 0, 1)",14,0.8295238095238094,0.8340185095839022,0.8056739632567413,1.0,0.8798974909468813,0.939714289220684,0.7123837273837273,1.0,0.75,0.9275,1.0
"(0, 1, 0, 1, 0)",14,0.8400000000000001,0.8447075744164485,0.8169689098333599,1.0,0.8872254947499361,0.9484013230079809,0.7240719692621836,1.0,0.7616666666666666,0.9375,1.0
