Kombinace příznaků,Délka úseků,Accuracy,Chyby,F míra stavu 0,F míra stavu 1,F míra stavu 2,F míra průměrná,Precision stavu 0,Precision stavu 1,Precision stavu 2,Recall stavu 0,Recall stavu 1,Recall stavu 2
"(0, 1, 1, 1, 1)","(4, 8, 16, 13)",0.6665009067093011,1048.0,0.7387772545018553,0.5515363465053891,0.31204610855632847,0.5341199031878576,0.6461181359281108,0.5310295198717673,0.6383409951025332,0.8798986369054058,0.6505972465082018,0.26205733253067764
"(0, 1, 1, 1, 1)","(4, 8, 16, 14)",0.6663774653875402,1048.0,0.7396207083880915,0.5509383068389782,0.3118945301520466,0.5341511817930387,0.6476151334864922,0.5303870876514009,0.6378747750613916,0.8796007746010112,0.651219490761477,0.26199432888229707
"(0, 1, 1, 1, 1)","(4, 8, 16, 15)",0.666024982311184,1048.9,0.7400597832378143,0.5498760906990741,0.31186911381822435,0.5339349959183709,0.6484200333502408,0.5294143261888322,0.6375466602318296,0.879342413075979,0.6507020867101101,0.2620733401462474
"(0, 1, 1, 1, 1)","(4, 8, 16, 16)",0.6661679067574416,1048.3,0.7407865608617943,0.5495082670447045,0.31151184317495084,0.5339355570271499,0.6495450935184823,0.5251028214977626,0.6369797479050039,0.8792299271367214,0.6515584730879966,0.2617212471083094
"(0, 1, 1, 1, 1)","(4, 10, 12, 5)",0.663450288248433,1062.8,0.7346040950362298,0.4905275097303313,0.32249168572214104,0.5158744301629008,0.6390940823720868,0.48616682681497625,0.615700970263312,0.8805174271730636,0.590103931627639,0.2535285799577463
"(0, 1, 1, 1, 1)","(4, 10, 12, 6)",0.6648986407557359,1057.5,0.7354479506036904,0.49230957015809695,0.3264767258722328,0.5180780822113401,0.6404585314675371,0.4865528178779943,0.6152689767255334,0.8803213456087183,0.5912517516802073,0.2566330896545309
"(0, 1, 1, 1, 1)","(4, 10, 12, 7)",0.6657519489080224,1053.8,0.7362009924916318,0.49373604275066707,0.3324502909310671,0.520795775391122,0.6417445323455505,0.48810686303290174,0.6151372542938093,0.8798359395239856,0.5907651537364738,0.26373699948607926
"(0, 1, 1, 1, 1)","(4, 10, 12, 8)",0.6664374382656465,1050.7,0.7372715365098848,0.5534768924693532,0.3004898133069442,0.5304127474287272,0.6434198893614684,0.5203180615381257,0.6527329515024319,0.879636497062989,0.6777334664427069,0.22902056342313948
"(0, 1, 1, 1, 1)","(4, 10, 12, 9)",0.6678609097671078,1045.7,0.7379253094134359,0.554394603205665,0.3058504635372119,0.532723458718771,0.6444162244136212,0.5216793546535443,0.6493915133164003,0.8795155877791274,0.6770317829368586,0.23334620769869482
"(0, 1, 1, 1, 1)","(4, 10, 12, 10)",0.6676166829732559,1045.6,0.738898317608435,0.5497026831872361,0.3130469518754473,0.5338826508903728,0.6459929859149359,0.5294637860688794,0.6386768228699011,0.8793565625369204,0.6494963881604757,0.26227549007608186
"(0, 1, 1, 1, 1)","(4, 10, 12, 11)",0.6680239145983007,1044.0,0.7393470260292765,0.5501958117099337,0.31483964736645464,0.5347941617018883,0.6467334275989887,0.5298797461333338,0.6383919136298053,0.8791941763980621,0.6499282426283032,0.26354274989957205
"(0, 1, 1, 1, 1)","(4, 10, 12, 12)",0.6672250118259432,1046.3,0.7394421452707658,0.548687604700466,0.31364618564487706,0.5339253118720363,0.6468554210733006,0.5287461699355649,0.6378238244054539,0.8791941763980621,0.6487584486150648,0.2628070093587694
"(0, 1, 1, 1, 1)","(4, 10, 12, 13)",0.6673772095464653,1045.8,0.740071528482566,0.5476884732764773,0.3136231188405122,0.5337943735331852,0.6478483446334959,0.5273370505050198,0.6379860067026144,0.8790694402777482,0.6489688231986984,0.26288856597616594
"(0, 1, 1, 1, 1)","(4, 10, 12, 14)",0.6664935277326737,1048.5,0.7402771860202041,0.5459208183532014,0.3137145001696002,0.533304168181002,0.6483029960182325,0.5261525463541278,0.6381348578978641,0.878725994334592,0.6474722267703003,0.26301905818520055
"(0, 1, 1, 1, 1)","(4, 10, 12, 15)",0.6654366139470622,1051.5,0.7405829272296038,0.5444899249183501,0.3120301202178119,0.5323676574552554,0.6486705299120733,0.5254279734133241,0.636744878359986,0.8790467405428993,0.6458798961100355,0.26190793283400426
"(0, 1, 1, 1, 1)","(4, 10, 12, 16)",0.6654428134739396,1051.4,0.7407359667360547,0.5442980461274275,0.3122306776805509,0.5324215635146777,0.6489959711456376,0.5251047532149746,0.6365549775168671,0.8789776536958082,0.6458892589843446,0.2620460095669424
"(0, 1, 1, 1, 1)","(4, 10, 14, 5)",0.6624312877035402,1065.5,0.7360992722104073,0.4874700594896858,0.3185726261965645,0.5140473192988858,0.641742758964517,0.47960305999435493,0.6130700918596002,0.880233457207378,0.5915827490448659,0.2496097587954187
"(0, 1, 1, 1, 1)","(4, 10, 14, 6)",0.6640137868847162,1059.9,0.7366583270839037,0.48924766023140104,0.32372604061163324,0.5165440093089794,0.6427727896621834,0.480578632873467,0.6134750605173993,0.8798577637916913,0.5924534643996876,0.2536900859918853
"(0, 1, 1, 1, 1)","(4, 10, 14, 7)",0.664632946173519,1057.2,0.737635881367995,0.5439486763832878,0.29842918276260183,0.5266712468379616,0.6443225615823815,0.5349520613562646,0.6436915693029692,0.8797145643003235,0.6513795476640312,0.25116695816252477
"(0, 1, 1, 1, 1)","(4, 10, 14, 8)",0.6666366901589889,1050.2,0.7391618473690761,0.5459854517947782,0.3041375002805121,0.5297615998147889,0.6468441941230816,0.5280189539071356,0.6423697779896053,0.8792723713920024,0.6532741911222061,0.2532510295110275
"(0, 1, 1, 1, 1)","(4, 10, 14, 9)",0.6667358597807669,1049.4,0.7392135677351899,0.546090638213002,0.3075970676943998,0.5309670912141973,0.6469547504761053,0.5291417935123162,0.6419109468589481,0.8791169217195783,0.6517093696141968,0.25826908519272107
"(0, 1, 1, 1, 1)","(4, 10, 14, 10)",0.6680870193506175,1044.4,0.7405815933295673,0.547720125024091,0.310913624410968,0.5330717809215422,0.6490721461888567,0.5250347231983467,0.6385034830639802,0.8788593881021282,0.6527975479218875,0.26038651579516525
"(0, 1, 1, 1, 1)","(4, 10, 14, 11)",0.667838534758143,1044.9,0.7408766345387098,0.5470720611433931,0.311716381378593,0.5332216923535652,0.6496148115605498,0.5245001446319147,0.6383108971149333,0.878564886694385,0.6521602215524384,0.26095244423746766
"(0, 1, 1, 1, 1)","(4, 10, 14, 12)",0.6674114109261821,1046.1,0.7411206347320038,0.5462588528685334,0.31158528639164784,0.532988257997395,0.6500762001246349,0.5238732012271152,0.6379905012344678,0.8784517355823696,0.6517294787057448,0.2607999087001021
"(0, 1, 1, 1, 1)","(4, 10, 14, 13)",0.6664941284130612,1048.9,0.7412374167816619,0.5445350026100482,0.3107726381417325,0.5321816858444809,0.6503397293774356,0.5226644962611954,0.6371226016786836,0.8783003451341488,0.6502492927512019,0.26038304730342376
"(0, 1, 1, 1, 1)","(4, 10, 14, 14)",0.6660805055580419,1049.8,0.7416963262265128,0.5435954388305644,0.31028617171903883,0.5318593122587053,0.6510448373925204,0.5218315101059492,0.6366442825410862,0.8783565881037776,0.6497216828715621,0.26004283077212703
"(0, 1, 1, 1, 1)","(4, 10, 14, 15)",0.6657649278011846,1050.7,0.742197976654827,0.5423679393014571,0.30957522228594847,0.5313803794140776,0.6519984240091505,0.5203450945632138,0.6366787290559629,0.8780671491439869,0.6499465795721404,0.25949893688974524
"(0, 1, 1, 1, 1)","(4, 10, 14, 16)",0.665145753555581,1052.4,0.7425651829955208,0.5412661637121138,0.30864349747570413,0.5308249480611129,0.6525652205520861,0.516173731600122,0.6360894322387317,0.878039796488528,0.6491879565166174,0.2589232149350854
"(0, 1, 1, 1, 1)","(4, 10, 16, 5)",0.6613754282234005,1069.2,0.7359464110905198,0.4864022843375178,0.31580663857420355,0.5127184446674138,0.6415458106002525,0.4780431736972659,0.6116325008599497,0.8804519576764867,0.5917285692527232,0.24644692048433064
"(0, 1, 1, 1, 1)","(4, 10, 16, 6)",0.6636446338970722,1061.8,0.7368312517357275,0.5421130607398018,0.29212721179331197,0.5236905080896136,0.6431208869424939,0.5326866756400778,0.6444073991559667,0.8800404870964392,0.651194259690232,0.24428946531108356
"(0, 1, 1, 1, 1)","(4, 10, 16, 7)",0.6646559938848837,1057.2,0.738088971647709,0.543821474049005,0.2962311250622073,0.5260471902529738,0.6452785011076122,0.525930890087006,0.6428374372058564,0.8795580065493583,0.6524792847181429,0.2476154864240558
"(0, 1, 1, 1, 1)","(4, 10, 16, 8)",0.666960925660887,1049.5,0.7390266888027552,0.5478200390384866,0.3024834992811386,0.5297767423741269,0.6467237938801724,0.5289273792929713,0.642812230749086,0.8795017635797295,0.6559005194708355,0.2513088227459469
"(0, 1, 1, 1, 1)","(4, 10, 16, 9)",0.6672947069992393,1048.0,0.7394830066635288,0.5477131836193568,0.30621909032506206,0.531138426869316,0.6475426431563609,0.5295998241260045,0.6421234512218484,0.8791775849984191,0.6549767337423711,0.2566628718749305
"(0, 1, 1, 1, 1)","(4, 10, 16, 10)",0.6671958610830996,1047.8,0.7402003773574989,0.5477460943320617,0.3081447183420651,0.5320303966772085,0.648668752206784,0.5247746066381542,0.6370975228784606,0.8790325373202265,0.6534540303425277,0.2576976244694056
"(0, 1, 1, 1, 1)","(4, 10, 16, 11)",0.6673183270856409,1047.3,0.7404822786880437,0.5472803038943843,0.30956916250412636,0.5324439150288516,0.6492361991979432,0.5243534023352516,0.6374103381615929,0.8786914693862033,0.6531937100345241,0.25897613793718793
"(0, 1, 1, 1, 1)","(4, 10, 16, 12)",0.6667086559133046,1048.8,0.7406604209469003,0.5461487401212323,0.30904680975779975,0.5319519902753108,0.6496881833780336,0.5234310774177329,0.636919930975895,0.8785016010118563,0.6523246060557588,0.25863303427167605
"(0, 1, 1, 1, 1)","(4, 10, 16, 13)",0.6662831358640637,1049.8,0.7413727839031571,0.5446979640313481,0.3090527333689682,0.5317078271011577,0.650850536102061,0.5220941346946434,0.6367259516631466,0.8784143002369561,0.6518383756488805,0.2587271252273121
"(0, 1, 1, 1, 1)","(4, 10, 16, 14)",0.6657582602279676,1051.3,0.7419555234205555,0.5433400137974319,0.30789759978874454,0.531064379002244,0.651798253468826,0.5206942361769842,0.6363472472352646,0.8782929250132938,0.6515732618950313,0.2579757675476662
"(0, 1, 1, 1, 1)","(4, 10, 16, 15)",0.6651521542922474,1053.0,0.7426179947445452,0.541268701000419,0.3068746242103236,0.5302537733184293,0.6529251245821278,0.515250567598944,0.6360543358303637,0.8780224580278624,0.650953582275758,0.2573878603326135
"(0, 1, 1, 1, 1)","(4, 10, 16, 16)",0.6649857927646227,1053.4,0.7432830205555446,0.5404311395973115,0.3064375394197677,0.5300505665242079,0.6540308329810295,0.5142097980407603,0.6357369566144806,0.8779662150582336,0.6508442735304455,0.2570993183552834
"(0, 1, 1, 1, 1)","(4, 0, 12, 5)",0.6582389636141206,1079.7,0.7277537107859742,0.5446881375757632,0.2781155990138463,0.5168524824585279,0.6283132261855348,0.5404791822586669,0.6474371297746642,0.8826500285921824,0.6419548138206941,0.23091603444369552
"(0, 1, 1, 1, 1)","(4, 0, 12, 6)",0.6592155579907619,1076.5,0.7280957371165144,0.5461517353067286,0.28279349313815433,0.5190136551871325,0.6287195670717217,0.5420858441972317,0.6459907338062719,0.8827185217428675,0.6422899314457464,0.23575301513167174
"(0, 1, 1, 1, 1)","(4, 0, 12, 7)",0.6605104864270737,1072.3,0.7285512613779348,0.5480838229019126,0.28751853038918823,0.5213845382230119,0.6294235036251749,0.5438866151555481,0.6467546377493393,0.8825937856225536,0.643489651050088,0.23897209721750992
"(0, 1, 1, 1, 1)","(4, 0, 12, 8)",0.6621761798526746,1066.8,0.730210839830445,0.5504004609253221,0.2923362638928227,0.5243158548828634,0.6320589440191732,0.5448799338373311,0.6472923219356062,0.8822086304366493,0.6465129950749927,0.24188881945998814
"(0, 1, 1, 1, 1)","(4, 0, 12, 9)",0.6625405304632104,1064.9,0.7312688840568928,0.5517647386215976,0.29439564434550625,0.5258097556746655,0.6336409397782968,0.5376967498975944,0.6460481861701768,0.8820572399884284,0.6473699149987593,0.24320002549980288
"(0, 1, 1, 1, 1)","(4, 0, 12, 10)",0.662503161213629,1064.7,0.7318165519825004,0.550891670305542,0.29555404411386443,0.526087422133969,0.6345161540296583,0.5370800713170263,0.6453843976864865,0.8818829826917891,0.6463304906242207,0.24441319557898367
"(0, 1, 1, 1, 1)","(4, 0, 12, 11)",0.6627127432498205,1063.8,0.7323630146022112,0.5509947867241844,0.29637324080154637,0.5265770140426473,0.6353961206022223,0.5369116434748525,0.644285861381739,0.8818301006188118,0.6470350299298737,0.24485625627310595
"(0, 1, 1, 1, 1)","(4, 0, 12, 12)",0.6624836975162698,1064.4,0.7329131367761067,0.5498449341500328,0.2968388550395179,0.526532308655219,0.6362129688772448,0.5309558000515676,0.6428550320235137,0.8816217688734106,0.6462365283077474,0.2453353060883638
"(0, 1, 1, 1, 1)","(4, 0, 12, 13)",0.6615399691893749,1067.1,0.7335964867605842,0.5474207418809833,0.2954719499367894,0.5254963928594523,0.6374239029144997,0.5285056052682628,0.641319015857258,0.8813165622664592,0.6451583529626632,0.24453144644585473
"(0, 1, 1, 1, 1)","(4, 0, 12, 14)",0.6616895233151517,1066.6,0.7342566780296691,0.5469967258117505,0.2958983166655363,0.5257172401689852,0.6386267703750709,0.524149435394675,0.640682594555057,0.8809568400728374,0.6462893548847937,0.24473817157960043
"(0, 1, 1, 1, 1)","(4, 0, 12, 15)",0.6615133203324934,1066.8,0.7351682426775487,0.5458619709759944,0.29563616519194746,0.5255554596151635,0.6399051941167291,0.5188764173721273,0.6399998202295093,0.8810815761931512,0.6457587134490942,0.2447986283600056
"(0, 1, 1, 1, 1)","(4, 0, 12, 16)",0.6618290671475673,1065.2,0.7355618541458471,0.5465765543379384,0.2950159510923291,0.5257181198587049,0.6406393320803672,0.5187979884758166,0.6386247597618727,0.8810253332235224,0.6469443102360143,0.244231615934966
"(0, 1, 1, 1, 1)","(4, 0, 14, 5)",0.6575022519045267,1082.2,0.7286146885654009,0.5432766654422988,0.2748831734755604,0.5155915091610866,0.6301892303816026,0.5377189753116814,0.6462085114916756,0.8822809817551562,0.6445166399287455,0.22807658951508686
"(0, 1, 1, 1, 1)","(4, 0, 14, 6)",0.6586836627714678,1078.3,0.7291033127562092,0.544825790955844,0.28006210807389226,0.5179970705953152,0.6309725726012132,0.5388271831873983,0.6454998861190232,0.8821811813559546,0.6453411872658261,0.23308085901094797
"(0, 1, 1, 1, 1)","(4, 0, 14, 7)",0.6599584782730876,1074.1,0.7295336839575887,0.5463395944537868,0.28474969623498414,0.5202076582154532,0.631522800896146,0.5406435061845591,0.6455480094377111,0.8821811813559546,0.6448330163323701,0.2365999609524442
"(0, 1, 1, 1, 1)","(4, 0, 14, 8)",0.6615813495815306,1068.6,0.7309823801722506,0.5478517238435852,0.2899421570897296,0.5229254203685219,0.6337426892372432,0.5416219993624212,0.6460534031570982,0.8817577960718488,0.6470933840223836,0.2403687457580926
"(0, 1, 1, 1, 1)","(4, 0, 14, 9)",0.6622058014577983,1066.1,0.7322188029506808,0.5492772153182067,0.2919883346074856,0.5244947842921244,0.6356919067068381,0.5341268930617175,0.6458812772663916,0.8815124794806607,0.6487613200161719,0.24164678534282044
"(0, 1, 1, 1, 1)","(4, 0, 14, 10)",0.6630452080947522,1063.0,0.7330659668336748,0.5506289820685405,0.29369459054542835,0.5257965131492145,0.6369675489311032,0.534696662318827,0.644723246669261,0.8815124794806607,0.649985739477837,0.24233303774347353
"(0, 1, 1, 1, 1)","(4, 0, 14, 11)",0.6628627496920616,1063.4,0.733740745891014,0.5493669788133057,0.29400955550847085,0.5257057600709302,0.6379821020765152,0.533441935351353,0.6443147083221488,0.8814439863299757,0.64959042568529,0.242799650519714
"(0, 1, 1, 1, 1)","(4, 0, 14, 12)",0.6623393829954292,1064.9,0.7342780757492753,0.5473780122929969,0.294112372890347,0.5252561536442063,0.6389092856914229,0.5266461749207675,0.6430411141702042,0.8811449929130226,0.6484385750736187,0.24316066165982128
"(0, 1, 1, 1, 1)","(4, 0, 14, 13)",0.662202688529941,1065.3,0.7348531033174008,0.5463670727682299,0.2941829433325638,0.5251343731393983,0.6398954440752531,0.5196657492457273,0.6426771845985801,0.8809707356163831,0.6485661964835304,0.24320422387111407
"(0, 1, 1, 1, 1)","(4, 0, 14, 14)",0.6620918224221038,1065.1,0.7357415802429708,0.5455772512239438,0.29356701980250083,0.5249619504231385,0.641246090457452,0.5168975788190677,0.6410137311899574,0.880861610573777,0.6483790402230403,0.24296348284674468
"(0, 1, 1, 1, 1)","(4, 0, 14, 15)",0.6620488194537913,1065.1,0.7367046345992518,0.5448316449251956,0.2933043462385127,0.5249468752543199,0.6429314116977592,0.5157469640017683,0.6399392600515343,0.8807931174230923,0.648841874899656,0.24283067965648816
"(0, 1, 1, 1, 1)","(4, 0, 14, 16)",0.661948929911063,1065.3,0.7372088778475934,0.5440626205411269,0.2931997575030299,0.5248237519639167,0.6437553458370633,0.5148432706485933,0.6382071526191295,0.8806340921808854,0.6487788143801325,0.24289281657123496
"(0, 1, 1, 1, 1)","(4, 0, 16, 5)",0.6556274086042586,1088.5,0.7266615690484816,0.5431769952529214,0.2714300961106287,0.513756220137344,0.6274502797969586,0.5385469615679317,0.6462612934430018,0.8825662299958464,0.6424582398672606,0.2248592090986464
"(0, 1, 1, 1, 1)","(4, 0, 16, 6)",0.656817184716094,1084.6,0.7269652301865098,0.5447543567641396,0.2771358867789562,0.5162851579098685,0.6278994713645243,0.5403656311833025,0.6454829180646315,0.8824485599219969,0.642291102336155,0.23041625237099778
"(0, 1, 1, 1, 1)","(4, 0, 16, 7)",0.6580749570892321,1080.3,0.7274536709713416,0.5468294418128865,0.2808806959652094,0.5183879362498124,0.6286843739965156,0.5421735186993775,0.6456903076385945,0.8823923169523681,0.6434508498200049,0.23296781400468528
"(0, 1, 1, 1, 1)","(4, 0, 16, 8)",0.6598234020251825,1074.4,0.7291342926857662,0.5484038322709528,0.28578191253697954,0.5211066791645662,0.6313878414922498,0.5425165450284563,0.6446144290520179,0.881658627843245,0.6470190098948925,0.23654210991376812
"(0, 1, 1, 1, 1)","(4, 0, 16, 9)",0.6613757394906673,1069.2,0.7300861411823198,0.551585807124672,0.28955001122566937,0.5237406531775537,0.6330390512537192,0.5361249015356229,0.6451547147183434,0.8812604991998481,0.6498940293238724,0.2385170358162792
"(0, 1, 1, 1, 1)","(4, 0, 16, 10)",0.6610766199067359,1069.7,0.73105488390646,0.5503663804275412,0.28975076363440244,0.5237240093228012,0.6344607369594636,0.5352456146667015,0.6444548099037635,0.8812053184404192,0.6490781277891157,0.2392221108244914
"(0, 1, 1, 1, 1)","(4, 0, 16, 11)",0.6615942275808598,1067.8,0.731920031250928,0.5506910544419429,0.29123111015039255,0.5246140652810878,0.6359276633127818,0.5351000266216703,0.6428480402077718,0.8809754833469089,0.6497612266470486,0.24021968352050976
"(0, 1, 1, 1, 1)","(4, 0, 16, 12)",0.6611058723163813,1069.4,0.732342077519125,0.5487530068746466,0.2919425552014023,0.524345879865058,0.6366118817830475,0.5284715739662037,0.6427791706495368,0.8807327328995846,0.6486137059239276,0.2408394102748856
"(0, 1, 1, 1, 1)","(4, 0, 16, 13)",0.6607865932104829,1070.2,0.7334040222025837,0.5468580973909147,0.2917366006530021,0.5239995734155002,0.6382942293436576,0.5208183776477792,0.6406242419339085,0.8804871301589138,0.648199570503149,0.24095404762395164
"(0, 1, 1, 1, 1)","(4, 0, 16, 14)",0.6606921265463243,1069.9,0.734801266769298,0.5451990644848728,0.2907458400447944,0.5235820570996552,0.6404669243518781,0.5166011597274052,0.6399755788694914,0.8804186370082288,0.6482461894679836,0.24058577761429095
"(0, 1, 1, 1, 1)","(4, 0, 16, 15)",0.6608319978396469,1069.2,0.7358219042693004,0.5445314866376219,0.29044468121447087,0.5235993573737978,0.6424059846662662,0.5149583088923533,0.6391629555041055,0.8797086380682557,0.6503585349167252,0.2402700121873068
"(0, 1, 1, 1, 1)","(4, 0, 16, 16)",0.6615559603083055,1066.8,0.7371035658552684,0.5445744425631058,0.2916898391661405,0.5244559491948382,0.6445055662184233,0.5127224851985971,0.6367043028371739,0.8795217515672853,0.6516628914630658,0.24099843958086073
"(0, 1, 1, 1, 1)","(6, 8, 12, 5)",0.6691775176149594,1040.7,0.7382200616295183,0.49482390522948483,0.3520014275422702,0.5283484648004245,0.6444246574003842,0.5136631855820182,0.6058347435680789,0.8801830604724662,0.5634741864020455,0.30410433007325954
"(0, 1, 1, 1, 1)","(6, 8, 12, 6)",0.6705568241172328,1037.4,0.7379173329312928,0.49571516906591667,0.35240790314396475,0.528680135047058,0.6440463634445615,0.4803116334178014,0.6084659724656536,0.8803633162859723,0.5659709071639994,0.3060394490276598
"(0, 1, 1, 1, 1)","(6, 8, 12, 7)",0.6726254218366863,1029.4,0.6788163940948221,0.49387998679796574,0.3785622828010001,0.5170862212312626,0.6002329862295515,0.4750480447674713,0.601410620903585,0.7895807075903202,0.5638420545455057,0.37485826678560075
"(0, 1, 1, 1, 1)","(6, 8, 12, 8)",0.6710865709890512,1033.5,0.7386645470022855,0.4963429288615341,0.3587457998857581,0.531251091916526,0.6453106314041724,0.47906301331267437,0.6082478154914208,0.8799966399112961,0.5639326577967383,0.31187281174662906
"(0, 1, 1, 1, 1)","(6, 8, 12, 9)",0.6719943398636937,1030.1,0.7390042491717731,0.49887249674828543,0.3620974452706098,0.5333247303968894,0.6459229478311855,0.4831483772522624,0.6085475876033392,0.8797917559790719,0.5653574734946589,0.316320428709003
"(0, 1, 1, 1, 1)","(6, 8, 12, 10)",0.6718076996635944,1030.0,0.7394013377073898,0.499586054472538,0.3637870056350629,0.5342581326049969,0.6466614621331197,0.4854040581318392,0.607480014771364,0.879545644635096,0.5648493109035122,0.3176769415300755
"(0, 1, 1, 1, 1)","(6, 8, 12, 11)",0.672345691615756,1027.7,0.740249807334405,0.5002222477827173,0.3647070630527446,0.5350597060566222,0.6481008883555792,0.4858153465026744,0.6063802353791563,0.8793431470564176,0.56553590284766,0.31857416713310577
"(0, 1, 1, 1, 1)","(6, 8, 12, 12)",0.6721476174104255,1027.8,0.7405009801839164,0.4999275409614752,0.36544721617687104,0.5352919124407541,0.6485708929304679,0.4853592208195094,0.6054642421271488,0.8791504263887239,0.5650332768277222,0.3191068994424281
"(0, 1, 1, 1, 1)","(6, 8, 12, 13)",0.6719172092752858,1028.4,0.7410504949967895,0.49871075255221325,0.36576910738864216,0.535176784979215,0.6495249023548946,0.4841113236896196,0.6052517993072071,0.8789694472987813,0.5645061329843797,0.319590273211113
"(0, 1, 1, 1, 1)","(6, 8, 12, 14)",0.6724013036061237,1026.5,0.7418860830215899,0.5555211737973829,0.33116721814316086,0.5428581583207112,0.6508607024293663,0.5169860251059583,0.6377294753581589,0.8788824907770423,0.6518105544188796,0.28164581464810584
"(0, 1, 1, 1, 1)","(6, 8, 12, 15)",0.672158726053757,1027.1,0.7421760663255972,0.49922138548809053,0.3663655414944542,0.5359209977693807,0.6513546142868782,0.4845549596449472,0.604326081537193,0.8787797085044641,0.5654154625268044,0.3198721049513037
"(0, 1, 1, 1, 1)","(6, 8, 12, 16)",0.6718877048978266,1027.9,0.7422234703924679,0.5543797185231515,0.33101849274934103,0.5425405605549869,0.651473146289486,0.5159994560622826,0.6363464713193728,0.8787298083048635,0.6508291874789506,0.28152611722319154
"(0, 1, 1, 1, 1)","(6, 8, 14, 5)",0.6693724132664376,1040.4,0.7391616795189468,0.49184745643079736,0.3509454717277672,0.5273182025591705,0.6466035771795993,0.5256153370701359,0.6061739747674453,0.8795227510143684,0.5656186276430895,0.3031316418276024
"(0, 1, 1, 1, 1)","(6, 8, 14, 6)",0.670145337783543,1038.5,0.7390548903674393,0.4928637290505118,0.3498429281412269,0.5272538491863927,0.6462820745623902,0.47375368193412604,0.6081179318171118,0.8796471507749116,0.5679742350865004,0.3016975780911245
"(0, 1, 1, 1, 1)","(6, 8, 14, 7)",0.6703489054458605,1037.4,0.7392563942845102,0.4920609787132816,0.3519353425907735,0.5277509051961884,0.6466631092475178,0.4704482666831112,0.6084856410836874,0.8795791235640273,0.5669872160728929,0.3056905617226828
"(0, 1, 1, 1, 1)","(6, 8, 14, 8)",0.6712748419311911,1033.3,0.7402970872792788,0.49304439838636205,0.35667349442770246,0.5300049933644477,0.6482459426823948,0.4721918956253554,0.6079674434909806,0.8795791235640273,0.5660466730415967,0.3100734766459585
"(0, 1, 1, 1, 1)","(6, 8, 14, 9)",0.6725012492727156,1028.6,0.7410267898517285,0.4966270296145403,0.3607789061935368,0.5328109085532685,0.649423154787717,0.4796859962946963,0.6083386824612298,0.8794359240726592,0.567912051645819,0.3152727595146845
"(0, 1, 1, 1, 1)","(6, 8, 14, 10)",0.6728164718135445,1027.1,0.741475287856822,0.49751710893011064,0.36276705484706195,0.5339198172113315,0.6502126666025337,0.4811746709557877,0.60789924938883,0.8792122325162198,0.568040248025184,0.3169173948212922
"(0, 1, 1, 1, 1)","(6, 8, 14, 11)",0.6725176259546995,1027.4,0.7418220631777219,0.49706786230858596,0.36394788829938507,0.5342792712618978,0.6509055062960221,0.4809174014659467,0.6063497816320216,0.878869896342825,0.5666703588592703,0.3181212912204029
"(0, 1, 1, 1, 1)","(6, 8, 14, 12)",0.6722712644193086,1027.9,0.741931192708723,0.49661841753279956,0.36461646145194954,0.5343886905644907,0.6511373029154482,0.48082059073793637,0.6057798691966955,0.878721866791256,0.5658414303966272,0.3187612866456558
"(0, 1, 1, 1, 1)","(6, 8, 14, 13)",0.6721827161166468,1027.8,0.7427481446262394,0.49542945975433145,0.3651828940304764,0.534453499470349,0.6523878098047401,0.4795036582077509,0.6054487129561281,0.8786349102695168,0.5654141039276621,0.3193933201496293
"(0, 1, 1, 1, 1)","(6, 8, 14, 14)",0.6718007645215166,1028.8,0.7432726842759577,0.55130119476527,0.3292613567383185,0.5412784119265155,0.653365518080832,0.511650305874077,0.6392119504582677,0.8785175942700582,0.6520703802292472,0.2804854068405049
"(0, 1, 1, 1, 1)","(6, 8, 14, 15)",0.6719022072941756,1028.3,0.7438950687213144,0.4943329084720321,0.3649317621769329,0.5343865797900931,0.6544480597058472,0.47799339776153216,0.6051592384523026,0.8782560014284042,0.5660415064047796,0.3191783837660779
"(0, 1, 1, 1, 1)","(6, 8, 14, 16)",0.6715776878012223,1028.9,0.7444421081194816,0.549535426904471,0.32982916890756764,0.5412689013105066,0.6553995565139121,0.5098772871479922,0.6362326963610936,0.8780820883849261,0.6513597852505323,0.2812220449854018
"(0, 1, 1, 1, 1)","(6, 8, 16, 5)",0.6682760316126634,1044.4,0.7388832514845933,0.4906463854428721,0.3485775382732817,0.5260357250669158,0.6460363437410978,0.5243835990289966,0.6051413292741714,0.8800097985061852,0.5651575607501008,0.3002198422521637
"(0, 1, 1, 1, 1)","(6, 8, 16, 6)",0.6681766602747495,1044.9,0.7386538585292612,0.48894320740303304,0.3479712642857705,0.5251894434060216,0.6456474171965071,0.4702174223555236,0.6067631276009775,0.8799913351351311,0.5646060738401537,0.300130969174787
"(0, 1, 1, 1, 1)","(6, 8, 16, 7)",0.6687884358048427,1042.0,0.7393889452726435,0.4901304329635282,0.3494831313550992,0.5263341698637571,0.6469412233616787,0.46917757547408295,0.6071346348196183,0.8798462874569385,0.5657076195534895,0.30345024057229847
"(0, 1, 1, 1, 1)","(6, 8, 16, 8)",0.6701127912556349,1037.0,0.7401606357188791,0.49167012169509905,0.35374575108712325,0.5285255028337004,0.6481787985669196,0.47011912000694345,0.606830977142146,0.8795662312442305,0.5661236495362717,0.30699777135083917
